ImageNumber	ObjectNumber	FileName_CellLabels	FileName_DNA	FileName_NucleiLabels	FileName_PLA	FileName_PLALabels	PathName_CellLabels	PathName_DNA	PathName_NucleiLabels	PathName_PLA	PathName_PLALabels	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	Children_PLA_dots_Count	Location_Center_X	Location_Center_Y
6	9	Well_6_C0_cells_labels.tiff	Well_6_C0.tif	Well_6_C0_nuclei_labels.tiff	Well_6_C1.tif	Well_6_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	4290	2.329.941.724.941.720	2.811.149.184.149.180	6	2.329.941.724.941.720	2.811.149.184.149.180
6	10	Well_6_C0_cells_labels.tiff	Well_6_C0.tif	Well_6_C0_nuclei_labels.tiff	Well_6_C1.tif	Well_6_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	6917	24.787.075.321.671.200	3.348.255.023.854.270	6	24.787.075.321.671.200	3.348.255.023.854.270
6	11	Well_6_C0_cells_labels.tiff	Well_6_C0.tif	Well_6_C0_nuclei_labels.tiff	Well_6_C1.tif	Well_6_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	4204	4.898.196.955.280.680	3.278.813.035.204.560	0	4.898.196.955.280.680	3.278.813.035.204.560
7	1	Well_7_C0_cells_labels.tiff	Well_7_C0.tif	Well_7_C0_nuclei_labels.tiff	Well_7_C1.tif	Well_7_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	11060	38.546.627.486.437.600	178.725.678.119.349	0	38.546.627.486.437.600	178.725.678.119.349
7	2	Well_7_C0_cells_labels.tiff	Well_7_C0.tif	Well_7_C0_nuclei_labels.tiff	Well_7_C1.tif	Well_7_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	8037	2.592.186.139.106.630	17.028.070.175.438.500	0	2.592.186.139.106.630	17.028.070.175.438.500
7	3	Well_7_C0_cells_labels.tiff	Well_7_C0.tif	Well_7_C0_nuclei_labels.tiff	Well_7_C1.tif	Well_7_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	6433	1.146.836.623.659.250	1.868.415.980.102.590	0	1.146.836.623.659.250	1.868.415.980.102.590
7	4	Well_7_C0_cells_labels.tiff	Well_7_C0.tif	Well_7_C0_nuclei_labels.tiff	Well_7_C1.tif	Well_7_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	4086	1.752.185.511.502.690	18.836.147.821.830.600	0	1.752.185.511.502.690	18.836.147.821.830.600
7	5	Well_7_C0_cells_labels.tiff	Well_7_C0.tif	Well_7_C0_nuclei_labels.tiff	Well_7_C1.tif	Well_7_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	3869	30.465.624.192.297.700	22.483.742.569.139.300	0	30.465.624.192.297.700	22.483.742.569.139.300
7	6	Well_7_C0_cells_labels.tiff	Well_7_C0.tif	Well_7_C0_nuclei_labels.tiff	Well_7_C1.tif	Well_7_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	9721	19.302.324.863.697.100	2.586.818.228.577.300	0	19.302.324.863.697.100	2.586.818.228.577.300
7	7	Well_7_C0_cells_labels.tiff	Well_7_C0.tif	Well_7_C0_nuclei_labels.tiff	Well_7_C1.tif	Well_7_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	7044	8.555.508.233.957.970	25.311.342.986.939.200	2	8.555.508.233.957.970	25.311.342.986.939.200
7	8	Well_7_C0_cells_labels.tiff	Well_7_C0.tif	Well_7_C0_nuclei_labels.tiff	Well_7_C1.tif	Well_7_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	8645	3.490.837.478.311.160	2.862.712.550.607.280	1	3.490.837.478.311.160	2.862.712.550.607.280
7	9	Well_7_C0_cells_labels.tiff	Well_7_C0.tif	Well_7_C0_nuclei_labels.tiff	Well_7_C1.tif	Well_7_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	4773	20.599.811.439.346.300	30.759.396.605.908.200	0	20.599.811.439.346.300	30.759.396.605.908.200
7	10	Well_7_C0_cells_labels.tiff	Well_7_C0.tif	Well_7_C0_nuclei_labels.tiff	Well_7_C1.tif	Well_7_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	6038	27.735.491.884.730.000	3.132.065.253.395.160	0	27.735.491.884.730.000	3.132.065.253.395.160
8	1	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	5870	216.021.465.076.661	9.941.839.863.713.790	0	216.021.465.076.661	9.941.839.863.713.790
8	2	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	4461	15.028.289.621.161.100	11.141.537.771.800.000	0	15.028.289.621.161.100	11.141.537.771.800.000
8	3	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	3744	17.060.817.307.692.300	16.568.376.068.376.000	0	17.060.817.307.692.300	16.568.376.068.376.000
8	4	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	5893	22.709.468.861.360.900	184.607.839.809.944	0	22.709.468.861.360.900	184.607.839.809.944
8	5	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	10597	7.848.655.279.796.160	18.098.093.800.132.100	0	7.848.655.279.796.160	18.098.093.800.132.100
8	6	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	1978	2.816.314.459.049.540	2.030.535.894.843.270	0	2.816.314.459.049.540	2.030.535.894.843.270
8	7	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	2942	32.047.076.818.490.800	2.025.581.237.253.560	0	32.047.076.818.490.800	2.025.581.237.253.560
8	8	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	1516	2.356.754.617.414.240	22.608.970.976.253.200	0	2.356.754.617.414.240	22.608.970.976.253.200
8	9	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	5257	3.588.607.570.857.900	24.636.598.820.620.100	0	3.588.607.570.857.900	24.636.598.820.620.100
8	10	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	848	27.776.650.943.396.200	24.154.599.056.603.700	0	27.776.650.943.396.200	24.154.599.056.603.700
8	11	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	905	25.752.154.696.132.500	258.507.182.320.442	0	25.752.154.696.132.500	258.507.182.320.442
8	12	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	6132	20.335.029.354.207.400	2.720.991.519.895.620	0	20.335.029.354.207.400	2.720.991.519.895.620
8	13	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	4746	2.967.450.484.618.620	2.857.104.930.467.760	0	2.967.450.484.618.620	2.857.104.930.467.760
8	14	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	4992	23.627.564.102.564.100	33.461.678.685.897.400	0	23.627.564.102.564.100	33.461.678.685.897.400
8	15	Well_8_C0_cells_labels.tiff	Well_8_C0.tif	Well_8_C0_nuclei_labels.tiff	Well_8_C1.tif	Well_8_C0_pla_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/mobie	3562	4.778.952.835.485.680	48.236.777.091.521.600	0	4.778.952.835.485.680	48.236.777.091.521.600
